"X","Y","DateTime","EpochTime"
"1002.6038","1079.9675","2017-10-08 18:42:54.232","1507502574232"
"1001.462","1081.1503","2017-10-08 18:42:54.265","1507502574265"
"1002.3798","1081.6649","2017-10-08 18:42:54.298","1507502574298"
"1005.0774","1082.4587","2017-10-08 18:42:54.332","1507502574332"
"1022.076","1085.1372","2017-10-08 18:42:54.365","1507502574365"
"1030.4984","1084.799","2017-10-08 18:42:54.398","1507502574398"
"1033.1897","1084.3102","2017-10-08 18:42:54.431","1507502574431"
"1035.3612","1084.2279","2017-10-08 18:42:54.465","1507502574465"
"1036.9954","1084.3572","2017-10-08 18:42:54.498","1507502574498"
"1038.3428","1084.5691","2017-10-08 18:42:54.531","1507502574531"
"1039.585","1084.7499","2017-10-08 18:42:54.565","1507502574565"
"1040.6031","1085.0293","2017-10-08 18:42:54.598","1507502574598"
"1042.8737","1085.3389","2017-10-08 18:42:54.631","1507502574631"
"0.0","0.0","2017-10-08 18:42:54.665","1507502574665"
"0.0","0.0","2017-10-08 18:42:54.698","1507502574698"
"0.0","0.0","2017-10-08 18:42:54.731","1507502574731"
"0.0","0.0","2017-10-08 18:42:54.764","1507502574764"
"1044.3885","1085.3755","2017-10-08 18:42:54.798","1507502574798"
"1066.7047","486.827","2017-10-08 18:42:54.831","1507502574831"
"1055.3115","502.8158","2017-10-08 18:42:54.864","1507502574864"
"1056.1322","506.8723","2017-10-08 18:42:54.898","1507502574898"
"1055.309","513.2612","2017-10-08 18:42:54.931","1507502574931"
"1054.7592","514.3015","2017-10-08 18:42:54.964","1507502574964"
"1054.7218","515.2371","2017-10-08 18:42:54.998","1507502574998"
"1052.8","458.5963","2017-10-08 18:42:55.031","1507502575031"
"1052.338","463.8928","2017-10-08 18:42:55.064","1507502575064"
"1056.0837","456.5531","2017-10-08 18:42:55.098","1507502575098"
"1055.7496","452.5058","2017-10-08 18:42:55.131","1507502575131"
"1057.186","450.2111","2017-10-08 18:42:55.164","1507502575164"
